country,sub-region,subregion_and_city,geo_type,date,driving,transit,walking
Greece,Total,Total,country/region,2020-06-21,18.230000000000004,,-30.340000000000003
Greece,Total,Total,country/region,2020-06-22,-5.75,,-23.709999999999994
Greece,Total,Total,country/region,2020-06-23,-0.269999999999996,,-11.939999999999998
Greece,Total,Total,country/region,2020-06-24,1.7000000000000028,,-13.510000000000005
Greece,Total,Total,country/region,2020-06-25,8.64,,-7.040000000000006
Greece,Total,Total,country/region,2020-06-26,17.269999999999996,,0.6899999999999977
Greece,Total,Total,country/region,2020-06-27,20.599999999999994,,-4.640000000000001
Greece,Total,Total,country/region,2020-06-28,29.879999999999995,,-20.760000000000005
Greece,Total,Total,country/region,2020-06-29,9.459999999999994,,-11.590000000000003
Greece,Total,Total,country/region,2020-06-30,16.980000000000004,,-4.689999999999998
Greece,Total,Total,country/region,2020-07-01,24.099999999999994,,1.0600000000000023
Greece,Total,Total,country/region,2020-07-02,28.539999999999992,,12.120000000000005
Greece,Total,Total,country/region,2020-07-03,40.50999999999999,,18.299999999999997
Greece,Total,Total,country/region,2020-07-04,42.78999999999999,,11.780000000000001
Greece,Total,Total,country/region,2020-07-05,49.02000000000001,,-1.7900000000000063
Greece,Total,Total,country/region,2020-07-06,33.83000000000001,,18.83
Greece,Total,Total,country/region,2020-07-07,37.02000000000001,,27.019999999999996
Greece,Total,Total,country/region,2020-07-08,44.33000000000001,,28.099999999999994
Greece,Total,Total,country/region,2020-07-09,51.80000000000001,,34.68000000000001
Greece,Total,Total,country/region,2020-07-10,60.31999999999999,,41.06
Greece,Total,Total,country/region,2020-07-11,63.639999999999986,,36.370000000000005
Greece,Total,Total,country/region,2020-07-12,73.11000000000001,,22.209999999999994
Greece,Total,Total,country/region,2020-07-13,53.28,,47.34
Greece,Total,Total,country/region,2020-07-14,57.360000000000014,,55.56999999999999
Greece,Total,Total,country/region,2020-07-15,64.63999999999999,,56.80000000000001
Greece,Total,Total,country/region,2020-07-16,68.1,,63.620000000000005
Greece,Total,Total,country/region,2020-07-17,77.56,,68.25999999999999
Greece,Total,Total,country/region,2020-07-18,77.44999999999999,,66.13
Greece,Total,Total,country/region,2020-07-19,88.84,,51.72999999999999
Greece,Total,Total,country/region,2020-07-20,74.94,,72.28999999999999
Greece,Total,Total,country/region,2020-07-21,77.94999999999999,,78.46000000000001
Greece,Total,Total,country/region,2020-07-22,86.25999999999999,,81.09
Greece,Total,Total,country/region,2020-07-23,89.96000000000001,,90.11000000000001
Greece,Total,Total,country/region,2020-07-24,97.11000000000001,,95.44999999999999
Greece,Total,Total,country/region,2020-07-25,102.53999999999999,,89.72999999999999
Greece,Total,Total,country/region,2020-07-26,110.1,,80.38
Greece,Total,Total,country/region,2020-07-27,96.59,,99.32
Greece,Total,Total,country/region,2020-07-28,98.68,,103.47999999999999
Greece,Total,Total,country/region,2020-07-29,101.32,,104.24000000000001
Greece,Total,Total,country/region,2020-07-30,101.13,,105.58000000000001
Greece,Total,Total,country/region,2020-07-31,107.91999999999999,,103.63999999999999
Greece,Total,Total,country/region,2020-08-01,112.88999999999999,,103.78
Greece,Total,Total,country/region,2020-08-02,117.97999999999999,,99.6
Greece,Total,Total,country/region,2020-08-03,116.21000000000001,,130.79
Greece,Total,Total,country/region,2020-08-04,115.86000000000001,,137.18
Greece,Total,Total,country/region,2020-08-05,120.96000000000001,,138.59
Greece,Total,Total,country/region,2020-08-06,122.59,,140.63
Greece,Total,Total,country/region,2020-08-07,124.41999999999999,,145.17
Greece,Total,Total,country/region,2020-08-08,124.56,,143.09
Greece,Total,Total,country/region,2020-08-09,135.47,,135.18
Greece,Total,Total,country/region,2020-08-10,135.19,,154.21
Greece,Total,Total,country/region,2020-08-11,131.77,,139.81
Greece,Total,Total,country/region,2020-08-12,133.26,,138.1
Greece,Total,Total,country/region,2020-08-13,132.26,,140.97
Greece,Total,Total,country/region,2020-08-14,134.23,,131.01
Greece,Total,Total,country/region,2020-08-15,129.35,,118.41999999999999
Greece,Total,Total,country/region,2020-08-16,141.14,,115.52000000000001
Greece,Total,Total,country/region,2020-08-17,131.42,,141.35
Greece,Total,Total,country/region,2020-08-18,123.30000000000001,,136.46
Greece,Total,Total,country/region,2020-08-19,119.81,,129.18
Greece,Total,Total,country/region,2020-08-20,118.46000000000001,,133.06
Greece,Total,Total,country/region,2020-08-21,110.72999999999999,,119.97999999999999
Greece,Total,Total,country/region,2020-08-22,117.22999999999999,,124.97
Greece,Total,Total,country/region,2020-08-23,115.78,,100.68
Greece,Total,Total,country/region,2020-08-24,98.24000000000001,,120.16999999999999
Greece,Total,Total,country/region,2020-08-25,92.61000000000001,,117.41999999999999
Greece,Total,Total,country/region,2020-08-26,94.02000000000001,,111.97
Greece,Total,Total,country/region,2020-08-27,91.05000000000001,,111.80000000000001
Greece,Total,Total,country/region,2020-08-28,91.66999999999999,,109.06
Greece,Total,Total,country/region,2020-08-29,93.24000000000001,,104.78
Greece,Total,Total,country/region,2020-08-30,101.6,,92.68
Greece,Total,Total,country/region,2020-08-31,85.34,,111.72999999999999
Greece,Total,Total,country/region,2020-09-01,86.03999999999999,,116.43
Greece,Total,Total,country/region,2020-09-02,88.47999999999999,,114.36000000000001
Greece,Total,Total,country/region,2020-09-03,88.06,,116.30000000000001
Greece,Total,Total,country/region,2020-09-04,93.94999999999999,,118.28
Greece,Total,Total,country/region,2020-09-05,90.9,,121.94
Greece,Total,Total,country/region,2020-09-06,94.19,,94.53999999999999
Greece,Total,Total,country/region,2020-09-07,79.75999999999999,,113.65
Greece,Total,Total,country/region,2020-09-08,80.30000000000001,,108.4
Greece,Total,Total,country/region,2020-09-09,85.12,,107.30000000000001
Greece,Total,Total,country/region,2020-09-10,77.43,,102.13
Greece,Total,Total,country/region,2020-09-11,81.07,,105.1
Greece,Total,Total,country/region,2020-09-12,77.57,,104.77000000000001
Greece,Total,Total,country/region,2020-09-13,73.66,,78.71000000000001
Greece,Total,Total,country/region,2020-09-14,64.59,,94.72999999999999
Greece,Total,Total,country/region,2020-09-15,65.13,,90.32
Greece,Total,Total,country/region,2020-09-16,65.47,,91.44
Greece,Total,Total,country/region,2020-09-17,62.44,,90.05000000000001
Greece,Total,Total,country/region,2020-09-18,52.16,,87.65
Greece,Total,Total,country/region,2020-09-19,56.18000000000001,,98.86000000000001
Greece,Total,Total,country/region,2020-09-20,62.24000000000001,,81.36000000000001
Greece,Total,Total,country/region,2020-09-21,55.69,,87.68
Greece,Total,Total,country/region,2020-09-22,51.879999999999995,,81.33000000000001
Greece,Total,Total,country/region,2020-09-23,53.08000000000001,,79.75
Greece,Total,Total,country/region,2020-09-24,51.72,,77.75999999999999
Greece,Total,Total,country/region,2020-09-25,57.110000000000014,,89.05000000000001
Greece,Total,Total,country/region,2020-09-26,53.389999999999986,,92.81
Greece,Total,Total,country/region,2020-09-27,51.21000000000001,,67.19
Greece,Total,Total,country/region,2020-09-28,40.97,,75.94
Greece,Total,Total,country/region,2020-09-29,40.33000000000001,,72.19999999999999
Greece,Total,Total,country/region,2020-09-30,41.620000000000005,,66.32
Greece,Total,Total,country/region,2020-10-01,42.27000000000001,,76.81
Greece,Total,Total,country/region,2020-10-02,50.69,,86.61000000000001
Greece,Total,Total,country/region,2020-10-03,52.379999999999995,,94.00999999999999
Greece,Total,Total,country/region,2020-10-04,49.56999999999999,,65.83000000000001
Greece,Total,Total,country/region,2020-10-05,36.31,,76.12
Greece,Total,Total,country/region,2020-10-06,38.41,,72.91999999999999
Greece,Total,Total,country/region,2020-10-07,39.96000000000001,,66.22999999999999
Greece,Total,Total,country/region,2020-10-08,43.03,,81.49000000000001
Greece,Total,Total,country/region,2020-10-09,50.69999999999999,,84.22
Greece,Total,Total,country/region,2020-10-10,50.47,,98.66999999999999
Greece,Total,Total,country/region,2020-10-11,49.71000000000001,,70.69
Greece,Total,Total,country/region,2020-10-12,39.16,,73.94
Greece,Total,Total,country/region,2020-10-13,39.81999999999999,,82.47
Greece,Total,Total,country/region,2020-10-14,38.66999999999999,,72.75999999999999
Greece,Total,Total,country/region,2020-10-15,35.78,,67.25999999999999
Greece,Total,Total,country/region,2020-10-16,44.150000000000006,,80.91
Greece,Total,Total,country/region,2020-10-17,42.75999999999999,,92.37
Greece,Total,Total,country/region,2020-10-18,41.099999999999994,,62.05000000000001
Greece,Total,Total,country/region,2020-10-19,31.830000000000013,,66.27000000000001
Greece,Total,Total,country/region,2020-10-20,28.69999999999999,,67.41
Greece,Total,Total,country/region,2020-10-21,27.129999999999995,,62.5
Greece,Total,Total,country/region,2020-10-22,24.849999999999994,,61.389999999999986
Greece,Total,Total,country/region,2020-10-23,34.16,,65.55000000000001
Greece,Total,Total,country/region,2020-10-24,23.689999999999998,,55.72999999999999
Greece,Total,Total,country/region,2020-10-25,27.22,,40.78
Greece,Total,Total,country/region,2020-10-26,18.549999999999997,,44.58000000000001
Greece,Total,Total,country/region,2020-10-27,15.86,,41.81
Greece,Total,Total,country/region,2020-10-28,0.09999999999999432,,15.280000000000001
Greece,Total,Total,country/region,2020-10-29,11.310000000000002,,36.900000000000006
Greece,Total,Total,country/region,2020-10-30,15.89,,32.97999999999999
Greece,Total,Total,country/region,2020-10-31,6.739999999999995,,32.43000000000001
Greece,Total,Total,country/region,2020-11-01,3.7900000000000063,,11.439999999999998
Greece,Total,Total,country/region,2020-11-02,-2.549999999999997,,15.650000000000006
Greece,Total,Total,country/region,2020-11-03,-12.959999999999994,,-4.730000000000004
Greece,Total,Total,country/region,2020-11-04,-11.150000000000006,,-5.030000000000001
Greece,Total,Total,country/region,2020-11-05,9.939999999999998,,2.019999999999996
Greece,Total,Total,country/region,2020-11-06,48.5,,10.810000000000002
Greece,Total,Total,country/region,2020-11-07,-57.77,,-41.95
Greece,Total,Total,country/region,2020-11-08,-54.97,,-40.19
Greece,Total,Total,country/region,2020-11-09,-47.89,,-39.79
Greece,Total,Total,country/region,2020-11-10,-48.57,,-40.13
Greece,Total,Total,country/region,2020-11-11,-47.88,,-38.84
Greece,Total,Total,country/region,2020-11-12,-47.66,,-40.85
Greece,Total,Total,country/region,2020-11-13,-48.03,,-40.16
Greece,Total,Total,country/region,2020-11-14,-58.7,,-43.67
Greece,Total,Total,country/region,2020-11-15,-58.56,,-41.99
Greece,Total,Total,country/region,2020-11-16,-51.51,,-41.03
Greece,Total,Total,country/region,2020-11-17,-48.13,,-41.39
Greece,Total,Total,country/region,2020-11-18,-51.61,,-46.49
Greece,Total,Total,country/region,2020-11-19,-50.54,,-48.79
Greece,Total,Total,country/region,2020-11-20,-49.54,,-44.95
Greece,Total,Total,country/region,2020-11-21,-58.44,,-46.07
Greece,Total,Total,country/region,2020-11-22,-60.44,,-54.11
Greece,Total,Total,country/region,2020-11-23,-51.62,,-46.58
Greece,Total,Total,country/region,2020-11-24,-50.46,,-45.43
Greece,Total,Total,country/region,2020-11-25,-48.3,,-45.31
Greece,Total,Total,country/region,2020-11-26,-47.63,,-45.05
Greece,Total,Total,country/region,2020-11-27,-46.92,,-40.56
Greece,Total,Total,country/region,2020-11-28,-53.86,,-41.33
Greece,Total,Total,country/region,2020-11-29,-60.39,,-56.12
Greece,Total,Total,country/region,2020-11-30,-49.16,,-46.29
Greece,Total,Total,country/region,2020-12-01,-49.03,,-47.79
Greece,Total,Total,country/region,2020-12-02,-47.37,,-43.6
Greece,Total,Total,country/region,2020-12-03,-45.12,,-40.9
Greece,Total,Total,country/region,2020-12-04,-43.85,,-43.58
Greece,Total,Total,country/region,2020-12-05,-50.65,,-38.83
Greece,Total,Total,country/region,2020-12-06,-54.86,,-47.84
Greece,Total,Total,country/region,2020-12-07,-45.25,,-42.81
Greece,Total,Total,country/region,2020-12-08,-42.59,,-37.44
Greece,Total,Total,country/region,2020-12-09,-41.69,,-41.26
Greece,Total,Total,country/region,2020-12-10,-45.51,,-48.02
Greece,Total,Total,country/region,2020-12-11,-38.37,,-40.13
Greece,Total,Total,country/region,2020-12-12,-46.88,,-39.39
Greece,Total,Total,country/region,2020-12-13,-53.32,,-54.62
Greece,Total,Total,country/region,2020-12-14,-39.43,,-42.48
Greece,Total,Total,country/region,2020-12-15,-33.31999999999999,,-30.560000000000002
Greece,Total,Total,country/region,2020-12-16,-32.43000000000001,,-30.680000000000007
Greece,Total,Total,country/region,2020-12-17,-30.459999999999994,,-29.409999999999997
Greece,Total,Total,country/region,2020-12-18,-28.519999999999996,,-28.42
Greece,Total,Total,country/region,2020-12-19,-39.8,,-33.7
Greece,Total,Total,country/region,2020-12-20,-46.9,,-44.18
Greece,Total,Total,country/region,2020-12-21,-26.810000000000002,,-27.599999999999994
Greece,Total,Total,country/region,2020-12-22,-22.159999999999997,,-22.989999999999995
Greece,Total,Total,country/region,2020-12-23,-13.170000000000002,,-19.099999999999994
Greece,Total,Total,country/region,2020-12-24,-33.900000000000006,,-32.83
Greece,Total,Total,country/region,2020-12-25,-63.81,,-63.91
Greece,Total,Total,country/region,2020-12-26,-54.38,,-48.77
Greece,Total,Total,country/region,2020-12-27,-49.12,,-48.85
Greece,Total,Total,country/region,2020-12-28,-28.310000000000002,,-23.060000000000002
Greece,Total,Total,country/region,2020-12-29,-23.629999999999995,,-19.060000000000002
Greece,Total,Total,country/region,2020-12-30,-24.620000000000005,,-21.319999999999993
Greece,Total,Total,country/region,2020-12-31,-40.83,,-39.4
Greece,Total,Total,country/region,2021-01-01,-61.27,,-61.79
Greece,Total,Total,country/region,2021-01-02,-50.65,,-49.41
Greece,Total,Total,country/region,2021-01-03,-49.12,,-46.41
Greece,Total,Total,country/region,2021-01-04,-45.86,,-45.37
Greece,Total,Total,country/region,2021-01-05,-40.13,,-35.06999999999999
Greece,Total,Total,country/region,2021-01-06,-50.0,,-45.24
Greece,Total,Total,country/region,2021-01-07,-38.28,,-35.25
Greece,Total,Total,country/region,2021-01-08,-34.94,,-31.61
Greece,Total,Total,country/region,2021-01-09,-40.75,,-33.93000000000001
Greece,Total,Total,country/region,2021-01-10,-40.76,,-39.38
Greece,Total,Total,country/region,2021-01-11,-34.129999999999995,,-33.290000000000006
Greece,Total,Total,country/region,2021-01-12,-34.44,,-36.6
Greece,Total,Total,country/region,2021-01-13,-33.69,,-30.239999999999995
Greece,Total,Total,country/region,2021-01-14,-31.510000000000005,,-30.650000000000006
Greece,Total,Total,country/region,2021-01-15,-34.11,,-34.099999999999994
Greece,Total,Total,country/region,2021-01-16,-43.62,,-46.32
Greece,Total,Total,country/region,2021-01-17,-37.49,,-44.51
Greece,Total,Total,country/region,2021-01-18,-30.599999999999994,,-35.11
Greece,Total,Total,country/region,2021-01-19,-27.209999999999994,,-29.700000000000003
Greece,Total,Total,country/region,2021-01-20,-28.349999999999994,,-28.379999999999995
Greece,Total,Total,country/region,2021-01-21,-26.11,,-24.739999999999995
Greece,Total,Total,country/region,2021-01-22,-24.260000000000005,,-23.810000000000002
Greece,Total,Total,country/region,2021-01-23,-32.11,,-27.97
Greece,Total,Total,country/region,2021-01-24,-35.95,,-37.37
Greece,Total,Total,country/region,2021-01-25,-30.189999999999998,,-29.290000000000006
Greece,Total,Total,country/region,2021-01-26,-30.11,,-31.980000000000004
Greece,Total,Total,country/region,2021-01-27,-31.22,,-33.89
Greece,Total,Total,country/region,2021-01-28,-27.060000000000002,,-29.010000000000005
Greece,Total,Total,country/region,2021-01-29,-21.930000000000007,,-23.230000000000004
Greece,Total,Total,country/region,2021-01-30,-33.290000000000006,,-26.629999999999995
Greece,Total,Total,country/region,2021-01-31,-36.78,,-39.36
Greece,Total,Total,country/region,2021-02-01,-33.43000000000001,,-36.71
Greece,Total,Total,country/region,2021-02-02,-30.409999999999997,,-29.060000000000002
Greece,Total,Total,country/region,2021-02-03,-30.900000000000006,,-29.590000000000003
Greece,Total,Total,country/region,2021-02-04,-27.209999999999994,,-27.909999999999997
Greece,Total,Total,country/region,2021-02-05,-23.870000000000005,,-21.700000000000003
Greece,Total,Total,country/region,2021-02-06,-39.53,,-35.239999999999995
Greece,Total,Total,country/region,2021-02-07,-39.61,,-40.48
Greece,Total,Total,country/region,2021-02-08,-34.3,,-33.25
Greece,Total,Total,country/region,2021-02-09,-29.299999999999997,,-27.89
Greece,Total,Total,country/region,2021-02-10,-24.090000000000003,,-25.83
