CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,M1_Wildcard,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
Greece,GRC,,,NAT_TOTAL,20200711,1.00,1,0.00,,0.00,,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,3772,193,46.30,46.30,62.62,62.62,52.78,52.78,51.28,51.28,62.50,62.50
Greece,GRC,,,NAT_TOTAL,20200712,1.00,1,0.00,,0.00,,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,3803,193,46.30,46.30,62.62,62.62,52.78,52.78,51.28,51.28,62.50,62.50
Greece,GRC,,,NAT_TOTAL,20200713,1.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,3826,193,57.41,57.41,65.48,65.48,59.44,59.44,58.97,58.97,62.50,62.50
Greece,GRC,,,NAT_TOTAL,20200714,1.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,3883,193,57.41,57.41,65.48,65.48,59.44,59.44,58.97,58.97,62.50,62.50
Greece,GRC,,,NAT_TOTAL,20200715,1.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,3910,193,57.41,57.41,65.48,65.48,59.44,59.44,58.97,58.97,62.50,62.50
Greece,GRC,,,NAT_TOTAL,20200716,1.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,3939,193,57.41,57.41,65.48,65.48,59.44,59.44,58.97,58.97,62.50,62.50
Greece,GRC,,,NAT_TOTAL,20200717,1.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,3964,194,57.41,57.41,65.48,65.48,59.44,59.44,58.97,58.97,62.50,62.50
Greece,GRC,,,NAT_TOTAL,20200718,1.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,3983,194,57.41,57.41,65.48,65.48,59.44,59.44,58.97,58.97,62.50,62.50
Greece,GRC,,,NAT_TOTAL,20200719,1.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,4007,194,57.41,57.41,65.48,65.48,59.44,59.44,58.97,58.97,62.50,62.50
Greece,GRC,,,NAT_TOTAL,20200720,1.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,4012,195,57.41,57.41,65.48,65.48,59.44,59.44,58.97,58.97,62.50,62.50
Greece,GRC,,,NAT_TOTAL,20200721,1.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,4048,197,57.41,57.41,65.48,65.48,59.44,59.44,58.97,58.97,62.50,62.50
Greece,GRC,,,NAT_TOTAL,20200722,1.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,4077,200,57.41,57.41,65.48,65.48,59.44,59.44,58.97,58.97,62.50,62.50
Greece,GRC,,,NAT_TOTAL,20200723,1.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,4110,201,57.41,57.41,65.48,65.48,59.44,59.44,58.97,58.97,62.50,62.50
Greece,GRC,,,NAT_TOTAL,20200724,1.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,4135,201,57.41,57.41,65.48,65.48,59.44,59.44,58.97,58.97,62.50,62.50
Greece,GRC,,,NAT_TOTAL,20200725,1.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,4166,201,57.41,57.41,65.48,65.48,59.44,59.44,58.97,58.97,62.50,62.50
Greece,GRC,,,NAT_TOTAL,20200726,1.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,4193,202,57.41,57.41,65.48,65.48,59.44,59.44,58.97,58.97,62.50,62.50
Greece,GRC,,,NAT_TOTAL,20200727,1.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,4227,202,57.41,57.41,65.48,65.48,59.44,59.44,58.97,58.97,62.50,62.50
Greece,GRC,,,NAT_TOTAL,20200728,1.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,4279,203,57.41,57.41,65.48,65.48,59.44,59.44,58.97,58.97,62.50,62.50
Greece,GRC,,,NAT_TOTAL,20200729,1.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,4336,203,57.41,57.41,65.48,65.48,59.44,59.44,58.97,58.97,62.50,62.50
Greece,GRC,,,NAT_TOTAL,20200730,1.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,4401,203,57.41,57.41,65.48,65.48,59.44,59.44,58.97,58.97,62.50,62.50
Greece,GRC,,,NAT_TOTAL,20200731,1.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,4477,206,57.41,57.41,65.48,65.48,59.44,59.44,58.97,58.97,62.50,62.50
Greece,GRC,,,NAT_TOTAL,20200801,1.00,1,0.00,,0.00,,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,4587,206,46.30,46.30,62.62,62.62,52.78,52.78,51.28,51.28,62.50,62.50
Greece,GRC,,,NAT_TOTAL,20200802,1.00,1,0.00,,0.00,,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,4662,208,46.30,46.30,62.62,62.62,52.78,52.78,51.28,51.28,62.50,62.50
Greece,GRC,,,NAT_TOTAL,20200803,1.00,1,0.00,,0.00,,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,4737,209,46.30,46.30,62.62,62.62,52.78,52.78,51.28,51.28,62.50,62.50
Greece,GRC,,,NAT_TOTAL,20200804,1.00,1,0.00,,0.00,,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,4855,209,46.30,46.30,62.62,62.62,56.11,56.11,51.28,51.28,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200805,1.00,1,0.00,,0.00,,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,4974,210,46.30,46.30,62.62,62.62,56.11,56.11,51.28,51.28,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200806,1.00,1,0.00,,0.00,,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,5123,210,46.30,46.30,62.62,62.62,56.11,56.11,51.28,51.28,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200807,1.00,1,0.00,,0.00,,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,5270,210,46.30,46.30,62.62,62.62,56.11,56.11,51.28,51.28,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200808,1.00,1,0.00,,0.00,,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,5421,211,46.30,46.30,62.62,62.62,56.11,56.11,51.28,51.28,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200809,1.00,1,0.00,,0.00,,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,5623,212,46.30,46.30,62.62,62.62,56.11,56.11,51.28,51.28,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200810,1.00,1,0.00,,0.00,,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,5749,213,46.30,46.30,62.62,62.62,56.11,56.11,51.28,51.28,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200811,1.00,1,0.00,,0.00,,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,5942,214,46.30,46.30,62.62,62.62,56.11,56.11,51.28,51.28,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200812,1.00,1,0.00,,0.00,,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,6177,216,46.30,46.30,62.62,62.62,56.11,56.11,51.28,51.28,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200813,1.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,6381,221,57.41,57.41,65.48,65.48,62.78,62.78,58.97,58.97,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200814,1.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,6632,223,57.41,57.41,65.48,65.48,62.78,62.78,58.97,58.97,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200815,1.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,6858,226,57.41,57.41,65.48,65.48,62.78,62.78,58.97,58.97,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200816,1.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,7075,228,57.41,57.41,65.48,65.48,62.78,62.78,58.97,58.97,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200817,1.00,1,0.00,,2.00,1,3.00,0,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,7222,230,56.02,56.02,65.48,65.48,61.94,61.94,58.01,58.01,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200818,1.00,1,0.00,,2.00,1,3.00,0,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,7472,232,56.02,56.02,65.48,65.48,61.94,61.94,58.01,58.01,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200819,1.00,1,0.00,,2.00,1,3.00,0,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,7684,235,56.02,56.02,65.48,65.48,61.94,61.94,58.01,58.01,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200820,1.00,1,0.00,,2.00,1,3.00,0,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,7934,235,56.02,56.02,65.48,65.48,61.94,61.94,58.01,58.01,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200821,1.00,1,0.00,,2.00,1,3.00,0,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,8138,238,56.02,56.02,65.48,65.48,61.94,61.94,58.01,58.01,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200822,1.00,1,0.00,,2.00,1,3.00,0,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,8381,240,56.02,56.02,65.48,65.48,61.94,61.94,58.01,58.01,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200823,1.00,1,0.00,,2.00,1,3.00,0,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,8664,242,56.02,56.02,65.48,65.48,61.94,61.94,58.01,58.01,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200824,1.00,1,0.00,,2.00,1,3.00,0,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,8819,242,56.02,56.02,65.48,65.48,61.94,61.94,58.01,58.01,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200825,1.00,1,0.00,,2.00,1,3.00,0,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,8987,243,56.02,56.02,65.48,65.48,61.94,61.94,58.01,58.01,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200826,1.00,1,0.00,,2.00,1,3.00,0,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,9280,248,56.02,56.02,65.48,65.48,61.94,61.94,58.01,58.01,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200827,1.00,1,0.00,,2.00,1,3.00,0,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,9531,254,56.02,56.02,65.48,65.48,61.94,61.94,58.01,58.01,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200828,1.00,1,0.00,,2.00,1,3.00,0,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,9800,259,56.02,56.02,65.48,65.48,61.94,61.94,58.01,58.01,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200829,1.00,1,0.00,,2.00,1,3.00,0,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,9977,260,56.02,56.02,65.48,65.48,61.94,61.94,58.01,58.01,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200830,1.00,1,0.00,,2.00,1,3.00,0,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,10134,262,56.02,56.02,65.48,65.48,61.94,61.94,58.01,58.01,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200831,1.00,1,0.00,,2.00,1,3.00,0,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,10317,266,56.02,56.02,65.48,65.48,61.94,61.94,58.01,58.01,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200901,1.00,1,0.00,,2.00,1,3.00,0,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,10524,271,56.02,56.02,65.48,65.48,61.94,61.94,58.01,58.01,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200902,1.00,1,0.00,,2.00,1,3.00,0,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,10757,273,56.02,56.02,65.48,65.48,61.94,61.94,58.01,58.01,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200903,1.00,1,0.00,,2.00,1,3.00,0,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,10998,278,56.02,56.02,65.48,65.48,61.94,61.94,58.01,58.01,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200904,1.00,1,0.00,,2.00,1,3.00,0,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,11200,279,56.02,56.02,65.48,65.48,61.94,61.94,58.01,58.01,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200905,1.00,1,0.00,,2.00,1,3.00,0,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,11386,280,56.02,56.02,65.48,65.48,61.94,61.94,58.01,58.01,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200906,1.00,1,0.00,,2.00,1,3.00,0,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,11524,284,56.02,56.02,65.48,65.48,61.94,61.94,58.01,58.01,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200907,1.00,1,0.00,,2.00,1,3.00,0,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,11663,289,56.02,56.02,65.48,65.48,61.94,61.94,58.01,58.01,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200908,3.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,11832,290,64.81,64.81,72.62,72.62,67.22,67.22,64.10,64.10,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200909,3.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,12080,293,64.81,64.81,72.62,72.62,67.22,67.22,64.10,64.10,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200910,3.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,12452,297,64.81,64.81,72.62,72.62,67.22,67.22,64.10,64.10,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200911,3.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,12734,300,64.81,64.81,72.62,72.62,67.22,67.22,64.10,64.10,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200912,3.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,13036,302,64.81,64.81,72.62,72.62,67.22,67.22,64.10,64.10,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200913,3.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,13240,305,64.81,64.81,72.62,72.62,67.22,67.22,64.10,64.10,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200914,1.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,13420,310,57.41,57.41,65.48,65.48,62.78,62.78,58.97,58.97,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200915,1.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,13730,313,57.41,57.41,65.48,65.48,62.78,62.78,58.97,58.97,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200916,1.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,14041,316,57.41,57.41,65.48,65.48,62.78,62.78,58.97,58.97,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200917,1.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,1,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,14400,325,57.41,57.41,65.48,65.48,62.78,62.78,58.97,58.97,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200918,1.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,14738,327,54.63,54.63,63.10,63.10,61.11,61.11,57.05,57.05,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200919,1.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,14978,331,54.63,54.63,63.10,63.10,61.11,61.11,57.05,57.05,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200920,1.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,15142,338,54.63,54.63,63.10,63.10,61.11,61.11,57.05,57.05,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200921,1.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,15595,344,54.63,54.63,63.10,63.10,61.11,61.11,57.05,57.05,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200922,1.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,15928,352,54.63,54.63,63.10,63.10,61.11,61.11,57.05,57.05,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200923,1.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,16286,357,54.63,54.63,63.10,63.10,61.11,61.11,57.05,57.05,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200924,1.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,16627,366,54.63,54.63,63.10,63.10,61.11,61.11,57.05,57.05,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200925,1.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,16913,369,54.63,54.63,63.10,63.10,61.11,61.11,57.05,57.05,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200926,1.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,17228,376,54.63,54.63,63.10,63.10,61.11,61.11,57.05,57.05,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200927,1.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,17444,379,54.63,54.63,63.10,63.10,61.11,61.11,57.05,57.05,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200928,1.00,1,0.00,,2.00,1,3.00,1,1.00,1,1.00,1,1.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,2.00,1,0.00,,,17707,383,54.63,54.63,63.10,63.10,61.11,61.11,57.05,57.05,87.50,87.50
Greece,GRC,,,NAT_TOTAL,20200929,1.00,1,1.00,0,2.00,0,4.00,0,1.00,0,1.00,0,1.00,0,3.00,2.00,0,2.00,0.00,0.00,2.00,1,3.00,2.00,0.00,0.00,4.00,0,0.00,,,18123,388,50.46,50.46,56.67,56.67,61.11,61.11,57.05,57.05,87.50,87.50
